StoreName,CityName,Street Address,Longitude,Latitude,province,cityE
东莞长安万达广场店,东莞市,"长安镇, 室内步行街一层1057号铺, 教育路与东风路交汇处",113.82,22.81,Guangdong,Dongguan
东莞厚街天虹店,东莞市,"厚街镇, 天虹商场一层1003号铺, 鸿福路200号",113.66,22.94,Guangdong,Dongguan
东莞汇一城店,东莞市,"南城区, 第一国际汇一城购物中心1层122号铺, 东纵路111号",113.76,23.01,Guangdong,Dongguan
东莞君尚百货店,东莞市,"莞城区, 中银广场首层1-001单元",113.77,23.04,Guangdong,Dongguan
东莞厚街康乐南店,东莞市,厚街镇康乐南路112号康华城首、二楼,113.66,22.93,Guangdong,Dongguan
东莞常平星汇店,东莞市,"常平镇常平大道星汇中心首层, 东城大道愉景雅苑二号楼8号铺",114.0,22.97,Guangdong,Dongguan
东莞愉景雅苑店,东莞市,"东城区, 观澜湖高尔夫球会东莞会所",113.77,23.03,Guangdong,Dongguan
东莞观澜湖高尔夫分店,东莞市,"塘厦镇大坪林坪路, 球场出发锦标廊区, 宏伟路1号",114.01,22.78,Guangdong,Dongguan
东莞景湖时代城店,东莞市,"南城区, 景湖时代城1棟46、47号商铺, 长盛南路10号中央盛景购物广场",113.75,23.0,Guangdong,Dongguan
东莞大朗中央盛景店,东莞市,"大朗镇, 一层142、143、144号商铺, 板湖村富康花园",113.93,22.93,Guangdong,Dongguan
东莞黄江天虹店,东莞市,"黄江镇, 天虹商场第1层01单元, 东城东路",114.01,22.91,Guangdong,Dongguan
东莞星河传说店,东莞市,"东城区, 星河传说星河城购物中心1002号铺, 中山四路",113.79,23.02,Guangdong,Dongguan
中山盛景尚峰店,中山市,"东区, 盛景尚峰3座2卡首层及二层, 长堤路-凤鸣路段改造工程二期B段",113.4,22.51,Guangdong,Zhongshan
中山兴中广场分店,中山市,"石岐区, 兴中广场B1 区1F-01、2F-02单元",113.37,22.52,Guangdong,Zhongshan
中山假日广场店,中山市,"孙文东路78号假日广场首层, 中山市石岐区大信南路2号都",113.39,22.52,Guangdong,Zhongshan
中山石岐大信新都汇店,中山市,"石岐区, 汇广场一层及二层的1FA02号单元, 北秀路43号",113.38,22.53,Guangdong,Zhongshan
中山小榄百汇时代广场店,中山市,"小榄镇北区, 百汇时代广场1号楼一层1F004单元",113.23,22.69,Guangdong,Zhongshan
中山益华店,中山市,"石岐中山三路益华百货一层3号商铺, 升平中路 18 号",113.38,22.51,Guangdong,Zhongshan
中山小榄大信皇冠假日店,中山市,"小榄镇, ""大信皇冠假日酒店大堂 1F003 号单元 "", 西堤路岐江公园",113.25,22.67,Guangdong,Zhongshan
中山喜来登店,中山市,"西区, 北喜来登酒店1层01单元, 中山市东区博爱六路28号",113.37,22.52,Guangdong,Zhongshan
中山远洋城大信新都汇店,中山市,"石岐区, 远洋广场大信新都汇首层1F103a单元, 中山三路16号",113.42,22.5,Guangdong,Zhongshan
中山利和广场分店,中山市,"东区, 利和广场第二层201C号铺, 中兴大道灯饰大厦旁星光联盟  照明灯饰",113.38,22.51,Guangdong,Zhongshan
中山古镇星光联盟店,中山市,"古镇, 中心广场地上一层的 A01 单元, 至中山沙溪段（广珠西线二期）",113.19,22.61,Guangdong,Zhongshan
佛山顺德服务区西区店,佛山市,"广州至珠海高速公路（西线）顺德碧江, 顺德服务区西区综合楼第一层A-L1-01单元, 桂澜路",113.27,22.92,Guangdong,Foshan
佛山南海万科广场店,佛山市,"南海区, 万科广场首层, 狮山镇博爱中路61号",113.16,23.04,Guangdong,Foshan
佛山和信广场店,佛山市,"南海区, 和信广场首层, 桂城街道南海大道北75号",113.01,23.12,Guangdong,Foshan
佛山南海嘉信茂广场店,佛山市,"南海区, 嘉信茂广场首层01-31/31A/32/33/33A单元, 大良新区兴顺路",113.14,23.03,Guangdong,Foshan
佛山大良嘉信城市广场店,佛山市,"顺德, 嘉信城市 广场一期204-207号商铺, 锦华路82号东方广场首层",113.29,22.79,Guangdong,Foshan
佛山东方广场店,佛山市,"禅城区, 大良东乐路",113.12,23.04,Guangdong,Foshan
佛山大良东乐路店,佛山市,"顺德区, 深国投商业广场新一城首层01-46, 西樵镇江浦路 18 号",113.27,22.83,Guangdong,Foshan
佛山西樵富盛广场店,佛山市,"南海区, 富盛广场首层A12、13单元, 季华五路33号",112.99,22.94,Guangdong,Foshan
佛山顺联国际广场店,佛山市,"禅城区, 佛山顺联国际购物中心首层103、105号铺, 南海大道北84号",113.11,23.01,Guangdong,Foshan
佛山越秀悦汇天地店,佛山市,"南海区, 越秀星汇云锦广场首层B101单元, 里广路2号山海汇花园11号楼",113.14,23.03,Guangdong,Foshan
佛山山海名门店,佛山市,"南海区, 地上一层101室及二层201室, 季华五路12号",113.21,23.17,Guangdong,Foshan
佛山季华园店,佛山市,"禅城区, 新城市商业广场首层F1F0022单元, 西南街张边路 9 号",113.11,23.01,Guangdong,Foshan
佛山三水广场店,佛山市,"三水区, 三水广场第一层1632单元, 陈村镇合成居委会佛陈路一号",112.89,23.17,Guangdong,Foshan
佛山陈村顺联店,佛山市,"顺德区, 顺联广场, 路州村委会乐从大道东B270号",113.24,22.95,Guangdong,Foshan
佛山顺德乐从星光广场店,佛山市,"顺德区乐从镇, 顺德星光广场首层的IA006、IA007、IA008单元, 桂澜中路18 号",113.11,22.95,Guangdong,Foshan
佛山中海环宇城店,佛山市,"南海区, 环宇城地上层L123铺, 南丰路 13 号",113.16,23.05,Guangdong,Foshan
佛山三水万达店,佛山市,"三水区, 万达广场首层1032铺, 大良街道南国东路",112.9,23.18,Guangdong,Foshan
佛山顺德永旺购物中心店,佛山市,"顺德区, 永旺顺德购物中心一层 R-101单元, 清晖路 150 号",113.27,22.83,Guangdong,Foshan
佛山大良新世界酒店分店,佛山市,"顺德区大良街, 顺德新世界酒店第一层101单元, 南庄镇南庄二马路89号",113.26,22.84,Guangdong,Foshan
佛山吉利购物广场店,佛山市,"禅城区, 吉利购物广场首层D18-19, 龙江镇",113.02,22.97,Guangdong,Foshan
佛山龙江盈信广场店,佛山市,"顺德区, 盈信城市广场二期一层101 号商铺, 西南街道新华路13号101",113.08,22.87,Guangdong,Foshan
佛山恒福广场咖啡店,佛山市,"三水区, 恒福广场201自编1#42号商铺, 建新路111号",112.89,23.16,Guangdong,Foshan
佛山铂顿店,佛山市,"禅城区, 铂顿城第一层1F033、034单元, 祖庙路29号",113.11,23.03,Guangdong,Foshan
佛山岭南站2店,佛山市,"禅城区, 第六层03号铺, 广州至珠海高速公路（西线）顺德碧江至中山沙溪段（广珠西线二期）",113.11,23.03,Guangdong,Foshan
佛山顺德服务区东区店,佛山市,"顺德区, 顺德服务区东区综合楼第一层A-L1-01, 桂城街道桂澜北路28号",113.27,22.92,Guangdong,Foshan
佛山南海万达广场店,佛山市,"南海区, 佛山南海万达广场一层1002号铺, 岭南天地",113.16,23.06,Guangdong,Foshan
佛山佛山岭南天地店,佛山市,"禅城区, 首层FC04、FC06、FC06-2号, 弼塘东二街22 号",113.12,23.03,Guangdong,Foshan
佛山创意产业园店,佛山市,"禅城区, 厂内六幢（即15#楼）101 单元, 祖庙路29号",113.1,23.01,Guangdong,Foshan
佛山岭南站1店,佛山市,"禅城区, 负一层020铺, 容桂红星桂洲大道中63号",113.11,23.03,Guangdong,Foshan
佛山顺德天佑城,佛山市,"顺德区, ""顺德天佑城  首层的1A-002b、1A-002c 单元 "", 桂城桂平西路2号",113.27,22.76,Guangdong,Foshan
佛山南海桂平西路店,佛山市,"南海, 鹿璟村1#6#楼首层B145, 三山新城佛罗伦萨小镇购物中心",113.16,23.03,Guangdong,Foshan
佛山佛罗伦萨小镇店,佛山市,"南海区, 一期二楼G25号铺, 桂城灯湖西路20号",113.23,23.01,Guangdong,Foshan
佛山保利水城店,佛山市,"南海区, 保利商业水城1层1A008A单元, 环市东路329号",113.15,23.06,Guangdong,Foshan
广州新粤新分店,广州市,"广州市越秀区, 新粤新酒店首层东侧（自编1号）, 保利香槟花园东区07、08号铺",113.28,23.14,Guangdong,Guangzhou
广州保利香缤花园店,广州市,"珠江新城华利路46-52号, 花城大道760号",113.32,23.12,Guangdong,Guangzhou
广州花城大道东分店,广州市,"天河区, 一层103房, 长堤街111号立白国际商务中心",113.34,23.12,Guangdong,Guangzhou
广州立白中心店,广州市,"荔湾区, 零售商区北裙楼首层103-104 商铺, 体育西路101号",113.24,23.1,Guangdong,Guangzhou
广州维多利广场店,广州市,"天河区, 维多利广场首层115B、116及二层217Q、218Q单元",113.32,23.13,Guangdong,Guangzhou
广州中国联通大厦店,广州市,"黄埔大道西666号首层102单元102，, 先烈中路63号",113.35,23.13,Guangdong,Guangzhou
广州区庄新大新店,广州市,"越秀区, 东山广场地上一层1-02铺, 云城西路与齐心路交汇处",113.29,23.14,Guangdong,Guangzhou
广州白云凯德云尚分店,广州市,"白云区, 凯德云尚首层, 大石镇迎宾路星河湾四季会所",113.27,23.18,Guangdong,Guangzhou
广州番禺星河湾店,广州市,"番禺区, 一层自编之八单元, 新港中路 354 号",113.33,23.03,Guangdong,Guangzhou
广州珠影星光城店,广州市,"海珠区, 珠影星光城76 栋133A 单元, 马场路36号",113.32,23.1,Guangdong,Guangzhou
广州太阳新天地店,广州市,"天河区, 二楼209号, 下九路58、60号",113.34,23.12,Guangdong,Guangzhou
广州东方汇店,广州市,"荔湾区, 地上二层的2F-033和2F-047单元, 滨江东路31、39号",113.25,23.11,Guangdong,Guangzhou
广州滨江壹号店,广州市,"海珠区, 滨江壹号商场首层07、10号商铺, 增城大道 69 号",113.29,23.1,Guangdong,Guangzhou
广州增城万达广场分店,广州市,"增城荔城街, 增城万达广场一层 1038 号铺",113.82,23.28,Guangdong,Guangzhou
广州天河城店,广州市,"天河路208号天河城首层北门103C号铺, 农林下路37号",113.32,23.13,Guangdong,Guangzhou
广州美东百货店,广州市,"越秀区, 广州美东百货店铺之首层1-Z01商铺, 东风东路 836号",113.3,23.13,Guangdong,Guangzhou
广州东峻广场店,广州市,"越秀区, 东峻广场地上一层28-29 号铺, 叠景路",113.31,23.13,Guangdong,Guangzhou
广州合生广场店,广州市,"海珠区, 合生广场首层L1-103/104A, 珠江新城金穗路28号102之十一号",113.31,23.09,Guangdong,Guangzhou
广州华亿丽晶店,广州市,"天河区, 白云国际机场出发大厅",113.32,23.12,Guangdong,Guangzhou
广州白云机场3店,广州市,"花都区, 东三指廊二层",113.31,23.39,Guangdong,Guangzhou
广州太古汇店,广州市,"天河路383号太古汇商场裙楼内地铁上层MU23号, 东风中路268号",113.33,23.13,Guangdong,Guangzhou
广州交易广场店,广州市,"越秀区, 广州交易广场一层108A-109铺, 江南大道中131、133、135、137号",113.26,23.13,Guangdong,Guangzhou
广州万国广场店,广州市,"海珠区, 自编外1001号铺, 石壁街广州南站",113.27,23.1,Guangdong,Guangzhou
广州南站店,广州市,"番禺区, 高架商业夹层广3-26, 黄沙大道8号",113.27,22.99,Guangdong,Guangzhou
广州西城都荟店,广州市,"荔湾区, 西城都荟广场首层114号铺, 珠江新城金穗路 1 号",113.24,23.11,Guangdong,Guangzhou
广州邦华环球国际分店,广州市,"天河区, 邦华环球广场首层01单元, 天河路228号",113.32,23.12,Guangdong,Guangzhou
广州正佳万豪分店,广州市,"天河区, 正佳万豪酒店首层101铺, 珠江新城珠江东路",113.33,23.13,Guangdong,Guangzhou
广州高德置地春店,广州市,"天河区, 高德置地广场春商场负二层B202单元, 珠江西路89 号花城汇三区",113.32,23.12,Guangdong,Guangzhou
广州花城汇3区分店,广州市,"天河区, 负一层3001-A02, 华强路9号保利克洛维广场",113.32,23.12,Guangdong,Guangzhou
广州保利克洛维店,广州市,"天河区, 一期一层的105单元, 科丰路89号",113.32,23.13,Guangdong,Guangzhou
广州萝岗万达店,广州市,"萝岗区, 萝岗万达广场一层1027号铺位, 越秀北路319号",113.47,23.17,Guangdong,Guangzhou
广州越秀北分店,广州市,越秀区,113.27,23.14,Guangdong,Guangzhou
广州中山3路2号店,广州市,"广州市越秀区中山3路2号, 体育东路112号",113.29,23.13,Guangdong,Guangzhou
广州百福广场店,广州市,"天河区, 百福广场首层A2铺, 滨江东路912-974号,红梅路2-6号",113.33,23.14,Guangdong,Guangzhou
广州铂丽廊广场分店,广州市,"海珠区, 铂丽廊广场首层的101单元-自编106号, 五山路141号",113.31,23.1,Guangdong,Guangzhou
广州尚德大厦分店,广州市,"天河区, 尚德大厦第一层106号铺位内的自编E单元",113.34,23.14,Guangdong,Guangzhou
广州东山锦轩店,广州市,"农林下路46号东山锦轩大厦首层A6号铺, 珠江新城花城广场花城汇二区",113.3,23.13,Guangdong,Guangzhou
广州花城汇2分店,广州市,"天河区, 负一层商场A006号铺, 云城东路白云万达广场509 号",113.32,23.12,Guangdong,Guangzhou
广州白云万达2店,广州市,"白云区, 1层203 号铺位",113.27,23.17,Guangdong,Guangzhou
广州富力中心店,广州市,"华夏路10富力中心首层东北面103单元, 珠江新城临江大道",113.32,23.12,Guangdong,Guangzhou
广州新鸿基天汇广场1店,广州市,"天河区, 猎德项目商场部分地下负一层107号商铺, 市桥街大北路130号",113.33,23.12,Guangdong,Guangzhou
广州番禺宾馆店,广州市,"番禺区, 番禺宾馆首层大堂8号商铺, 天河路596号",113.37,22.94,Guangdong,Guangzhou
广州百脑汇店,广州市,"天河区, 百脑汇科技大厦负一层、首层, 江南西路46号",113.34,23.13,Guangdong,Guangzhou
广州江南新地店,广州市,"海珠区, 江南新地地下二层K34b，K36单元, 市桥桥南福德路 281号",113.27,23.09,Guangdong,Guangzhou
广州番禺奥圆广场店,广州市,"番禺区, 奥园广场首层113 单元, 新塘镇南安村碧桂园凤凰城凤妍苑",113.36,22.92,Guangdong,Guangzhou
广州凤凰城分店,广州市,"增城区, 凤凰城广场步行南街1号之三, 天河路101号",113.57,23.13,Guangdong,Guangzhou
广州兴业银行大厦分店,广州市,"天河区, 兴业银行大厦首层",113.32,23.13,Guangdong,Guangzhou
广州淘金店,广州市,"环市东路369号广州友谊商店综合楼首层106号铺, 黄埔大道西106号",113.29,23.14,Guangdong,Guangzhou
广州南国商苑店,广州市,"天河区, 维多利酒店首层01单元, 黄埔大道西74号花城汇",113.34,23.13,Guangdong,Guangzhou
广州花城汇一区店,广州市,"天河区, 负一层的A29+A30单元, 江南大道中 79号",113.32,23.13,Guangdong,Guangzhou
广州市二宫盘丰广场店,广州市,"海珠区, 盘丰广场 一层110号铺位, 建设大马路18号",113.27,23.11,Guangdong,Guangzhou
广州保利中环店,广州市,"越秀区, 首层B117、B118、B119、B120, 赤岗北路18号",113.28,23.14,Guangdong,Guangzhou
广州赤岗北路店,广州市,"海珠区, 四季天地第一层A07单元, 中石化大厦柏西商都首层1/29、",113.33,23.1,Guangdong,Guangzhou
广州中石化大厦店,广州市,"天河区体育西路191号, 1/29A、1/30A、1/30B号单元, 广州大道北路 1618号",113.32,23.14,Guangdong,Guangzhou
广州香柏广场店,广州市,"白云区, 香柏广场首层自编二十七号, 物业大门建筑第二层GL201-204",113.32,23.18,Guangdong,Guangzhou
广州新港82分店,广州市,"海珠区新港西路82号, 和第三层GL301-304单元",113.3,23.09,Guangdong,Guangzhou
广州天河北龙口店,广州市,"天河北路476号首层A号铺, 珠江新城珠江西路 ",113.34,23.14,Guangdong,Guangzhou
广州星巴克西塔国金天地分店,广州市,"天河区,  5号负一层60房B104单元, 天河东路75号",113.32,23.12,Guangdong,Guangzhou
广州天河东75号分店,广州市,"天河区, 108铺, 白云机场出发大厅西三指廊三楼B8005号",113.33,23.14,Guangdong,Guangzhou
广州白云机场2店,广州市,"花都区, 天河路228号",113.3,23.39,Guangdong,Guangzhou
广州正佳广场1店,广州市,"天河区, 广州正佳广场一楼1A001铺, 二沙岛晴波路33号",113.33,23.13,Guangdong,Guangzhou
广州星海音乐厅店,广州市,"越秀区, 东方都会广场首层108、",113.31,23.11,Guangdong,Guangzhou
广州上街东方都会广场店,广州市,"中山大道西路186号, 109、134、136号铺, 天河北路233号",113.36,23.13,Guangdong,Guangzhou
广州中信广场2分店,广州市,"天河区, 中信广场首层146铺, 吉祥路1号动漫星城广场西区",113.32,23.14,Guangdong,Guangzhou
广州动漫星城2店,广州市,"越秀区, 地下一层夹层自编 WD001 单元, 荔城街府佑路98号",113.26,23.13,Guangdong,Guangzhou
广州增城东汇城分店,广州市,"增城区, 首层160号铺, 阅江西路222号首层自编号119号铺",113.82,23.28,Guangdong,Guangzhou
广州塔分店,广州市,"海珠区, 林和中路 136 号",113.32,23.11,Guangdong,Guangzhou
广州天誉花园店,广州市,"天河区, 天誉花园二期101 铺自编A3-4单元, 珠江新城花城大道86号",113.33,23.14,Guangdong,Guangzhou
花城湾店,广州市,", 江燕路101号",113.33,23.12,Guangdong,Guangzhou
广州万科派店,广州市,"海珠区, 万科派第一层的L121，L123单元, 天河路宏城广场",113.28,23.08,Guangdong,Guangzhou
广州天环广场店,广州市,"天河区, 地下二层B253号",113.32,23.13,Guangdong,Guangzhou
广州中国大酒店店,广州市,流花路1号中国大酒店首层S125及S155号铺,113.26,23.14,Guangdong,Guangzhou
广州中华广场店,广州市,"中山三路33号中华广场负一层A23号铺, 天河区珠江东路12、14、16 号",113.28,23.13,Guangdong,Guangzhou
广州高德地置地冬广场店,广州市,"天河区, 高德置地冬广场第三层自编311、312号, 文德北路68号自编A101单元",113.33,23.12,Guangdong,Guangzhou
广州东方文德店,广州市,"越秀区, 亚运大道1号永旺梦乐城",113.27,23.12,Guangdong,Guangzhou
广州番禺永旺梦乐城分店,广州市,"番禺区, 地上1层自编号1024单元, 名盛广场首层1B48单元",113.39,22.94,Guangdong,Guangzhou
广州名盛广场店,广州市,北京路238号,113.27,23.12,Guangdong,Guangzhou
广州新光百货店,广州市,"康王中路666号新光城市广场首、二层, 白云国际机场出发大厅",113.25,23.12,Guangdong,Guangzhou
广州白云机场1店,广州市,"花都区, 东二指廊三层C7标段A8201, 市桥街富华西路2号",113.31,23.39,Guangdong,Guangzhou
广州番禺钻汇广场分店,广州市,"番禺区, 钻汇珠宝广场第一层，自编为C009号单元, 阅江中路382号",113.36,22.95,Guangdong,Guangzhou
广州琶洲会展中心B馆店,广州市,"海珠区, 琶洲展馆B区A层快餐区黄区南B经营点, 沙面大街50-52号",113.36,23.1,Guangdong,Guangzhou
广州沙面店,广州市,"荔湾区, 宝岗大道498号",113.24,23.11,Guangdong,Guangzhou
广州广百新一城店,广州市,"海珠区, 新一城广场首层自编1-7号, 体育东路138号",113.27,23.09,Guangdong,Guangzhou
广州金利来大厦店,广州市,"天河区, 金利来数码网络大厦首层01号单元, 林和西路 153、155 和157 号",113.33,23.14,Guangdong,Guangzhou
广州保利中汇分店,广州市,"天河区, 保利中汇广场一层的21、22、23、24 单元, 珠江新城猎德大道31号",113.32,23.15,Guangdong,Guangzhou
广州中海璟晖店,广州市,"天河区, 中海璟晖华庭二期商铺首层101铺, 沙湾镇西环路1502号番禺荔园新天地",113.33,23.12,Guangdong,Guangzhou
广州番禺荔园新天地分店,广州市,"番禺区, 一层A29商铺, 天河北路233号二层214、215B铺",113.35,22.92,Guangdong,Guangzhou
广州中信广场店,广州市,"天河区, 云城东路509号",113.33,23.14,Guangdong,Guangzhou
广州万达店,广州市,"白云区, 万达广场首一层的150、151单元, 珠江新城F1-3地块地段",113.27,23.17,Guangdong,Guangzhou
广州全球通店,广州市,"天河区, 广东全球通大厦第一层的101单元, 珠江东路11、13 号101 、201房",113.32,23.12,Guangdong,Guangzhou
广州高德置地秋广场店,广州市,"天河区, 103-104 商铺, 昌岗中路188号",113.33,23.12,Guangdong,Guangzhou
广州昌岗合生生活广场店,广州市,"海珠区, 海珠合生生活天地首层113单元, 好世界广场首层101-102B",113.28,23.09,Guangdong,Guangzhou
广州好世界广场店,广州市,"环市东路362-363号, 二楼203A号铺, 机场路云霄街353号",113.29,23.14,Guangdong,Guangzhou
广州#5停机坪店,广州市,"白云区, L1032C铺, 龙珠北路花都广百",113.27,23.18,Guangdong,Guangzhou
广州花都广百店,广州市,"花都区, 首层自编号1-26、1-17铺, 中山五路4号",113.23,23.4,Guangdong,Guangzhou
广州北京路新大新店,广州市,"越秀区, 二层自编2-01商铺, 东圃天银商贸大厦自编101号",113.27,23.13,Guangdong,Guangzhou
广州东圃天银店,广州市,"中山大道中路437号, 东站路１号",113.4,23.12,Guangdong,Guangzhou
广州东站店,广州市,"天河区, 广州东站综合楼裙楼首层, 南沙街环市大道与双山大道交界处西",113.32,23.15,Guangdong,Guangzhou
广州南沙万达广场店,广州市,"南沙区, 万达广场北侧首层1001号, 天河路228号",113.53,22.8,Guangdong,Guangzhou
广州正佳2分店,广州市,"天河区, 正佳广场四楼嗨生活馆F4-HI-001 号商铺, 广州大道北1811\1813号",113.33,23.13,Guangdong,Guangzhou
广州嘉裕太阳城店,广州市,"白云区, 一层101单元中自编0180A/0180B号房, 南村镇兴南大道368号",113.33,23.19,Guangdong,Guangzhou
广州番禺万达广场分店,广州市,"番禺区, 番禺万达广场 一层 1056 号铺, 吉祥路1号动漫星城负一层E1107A商铺",113.35,23.01,Guangdong,Guangzhou
广州动漫星城店,广州市,"越秀区, ，下沉广场层ED001,ED002商铺, 三元里大道",113.27,23.13,Guangdong,Guangzhou
广州三元里卜蜂莲花店,广州市,"白云区, 306-308号第一层A1单元, 信华一街２号104-108房",113.26,23.16,Guangdong,Guangzhou
广州信华花园分店,广州市,"天河区, 中华广场2层2016号铺",113.36,23.14,Guangdong,Guangzhou
广州中华广场2店,广州市,"中山三路33号, 环城西二路38号",113.28,23.13,Guangdong,Guangzhou
惠州西湖丽日店,惠州市,"惠城区, 丽日购物广场首层, 文昌一路九号",114.4,23.09,Guangdong,Huizhou
惠州华茂天地店,惠州市,"江北区, 惠州华贸天地首层1111单元",114.42,23.1,Guangdong,Huizhou
惠州天虹店,惠州市,"麦地路天虹商场一层1019, 惠城区",114.41,23.07,Guangdong,Huizhou
惠州佳兆业广场店,惠州市,"惠州市, 惠州大道佳兆业广场首层, 演达路",114.42,23.12,Guangdong,Huizhou
惠州港惠店,惠州市,"惠城区, 港惠新天地二期首层, 淡水街道办事处人民四路35号",114.42,23.07,Guangdong,Huizhou
惠州惠阳永旺分店,惠州市,"惠阳区, 高地花园裙楼T101单元, 东湖一街1号",114.45,22.79,Guangdong,Huizhou
惠州隆生广场店,惠州市,"惠城区, 东湖花园9号小区第一层L131单元, 金燕大道与五横街交汇处南",114.42,23.08,Guangdong,Huizhou
梅州万达分店,梅州市,"梅江区, 梅州万达广场室内步行街地面一层1001-1002A, 金砂路179号",116.14,24.27,Guangdong,Meizhou
汕头星湖城分店,汕头市,"龙湖区, 合信星湖城14、18幢合信星湖城第一层101号房内的1-10单元, 长平路90号",116.75,23.37,Guangdong,Shantou
汕头苏宁广场店,汕头市,"龙湖区, 汕头苏宁广场地上一层102单元, 东厦北路175 号",116.72,23.36,Guangdong,Shantou
汕头卜峰中心分店,汕头市,"金平区, 卜蜂中心第一层的L1-019单元, 广益路北侧猛狮国际广场第一层L1、L2单元",116.71,23.39,Guangdong,Shantou
汕头澄海猛狮国际广场店,汕头市,"澄海区, 发展大道以北八卦山以南地段",116.76,23.47,Guangdong,Shantou
江门万达店,江门市,"蓬江区, 万达广场首层1024A-1025B, 星汇广场一层1001、1002 号",113.08,22.62,Guangdong,Jiangmen
江门星汇广场店,江门市,"新会区会城大新路50号, 商铺部分区域及二层的 2108商铺, 人民东路鹤山广场",113.04,22.52,Guangdong,Jiangmen
江门鹤山广场店,江门市,"鹤山市, 1009, 1010, 1054, 1055单元, 迎宾大道中116号益华购物广场一层",112.98,22.77,Guangdong,Jiangmen
江门益华广场店,江门市,"蓬江区, B-106单元, 胜利路33号金蓝海",113.08,22.6,Guangdong,Jiangmen
江门金蓝海广场店,江门市,"蓬江区, 首层商铺Unit A-105, G/F, 白石大道166号",113.08,22.58,Guangdong,Jiangmen
江门汇悦城店,江门市,"蓬江区, 汇悦城广场第1层, 中心城建设路",113.08,22.61,Guangdong,Jiangmen
深圳龙岗广百店,深圳市,"龙岗区, 广百百货一楼1-01号铺, 龙城街道中心城龙翔大道7188号",114.25,22.72,Guangdong,Shenzhen
深圳龙岗万科店,深圳市,"龙岗区, 万科天誉广场L2-48商铺, 蛇口兴华路",114.24,22.72,Guangdong,Shenzhen
深圳南海意库店,深圳市,"南山区, 南海意库1栋102B, 华强北路",113.92,22.49,Guangdong,Shenzhen
深圳华强广场酒店店,深圳市,"福田区, 华强广场酒店大堂, 红荔路中心书城首层N137号",114.09,22.54,Guangdong,Shenzhen
深圳中心书城店,深圳市,"福田区, 横岗街道松柏路信义御城豪园",114.06,22.55,Guangdong,Shenzhen
深圳横岗松柏天虹分店,深圳市,"龙岗区, 8栋复式-1层至复式4层 1层1030号, 坂田街道雪岗路2018号天安云谷产业园",114.21,22.65,Guangdong,Shenzhen
深圳坂田天安云谷店,深圳市,"龙岗区, 一期3栋02层B01、B02-1单元, 前海深港合作区前湾一路63号",114.07,22.66,Guangdong,Shenzhen
深圳前海企业公馆店,深圳市,"南山区, 前海企业公馆3栋1层, 80区",113.9,22.52,Guangdong,Shenzhen
深圳港隆城分店,深圳市,"宝安, 宝民二路港隆城1楼, 海德二道",113.88,22.58,Guangdong,Shenzhen
深圳南山茂业店,深圳市,"南山区, 茂业百货首层, 白石路东8号",113.93,22.52,Guangdong,Shenzhen
深圳欢乐海岸店,深圳市,"南山区, 欢乐海岸椰林沙滩12号B, 深南东路4003号",113.99,22.52,Guangdong,Shenzhen
深圳世界金融中心店,深圳市,"罗湖区, 世界金融中心首层大堂, 园岭五街1号",114.11,22.54,Guangdong,Shenzhen
深圳市园岭分店,深圳市,"福田区, 园东花园裙楼第一层27、28、29、66, 宝安国际机场",114.1,22.55,Guangdong,Shenzhen
深圳机场第三航站楼三店,深圳市,"宝安区, 空港8道地面交通中心二楼GTC-201室, 侨城西街18号",113.82,22.62,Guangdong,Shenzhen
深圳欢乐谷店,深圳市,"南山区, 欢乐谷公园商业街1-2区欢摩乐信, 海德一道",113.98,22.54,Guangdong,Shenzhen
深圳海岸城店,深圳市,"南山区, 海岸城购物中心２层291号店铺, 松岗街道东方大道36号",113.94,22.52,Guangdong,Shenzhen
深圳联投东方店,深圳市,"宝安区, 联投东方地上第一层L101号单元, 南海大道蛇口",113.86,22.76,Guangdong,Shenzhen
深圳蛇口花园城店,深圳市,"南山区, 花园城中心首层132号商铺",113.92,22.5,Guangdong,Shenzhen
深圳联通大厦店,深圳市,"深南大道深圳联通大厦首层, 福华一路115号投行大厦地",114.05,22.54,Guangdong,Shenzhen
深圳投行大厦店,深圳市,"福田区, 地上一层大堂东北角和西北角, 民康1路",114.05,22.54,Guangdong,Shenzhen
深圳8号仓分店,深圳市,"龙华区, 华南国际物流交易展示中心8号仓L101号, 东部华侨城景区",114.06,22.62,Guangdong,Shenzhen
深圳华侨城大峡谷店,深圳市,"盐田区, 海菲德小镇商业街3栋1层, 福华三路",114.3,22.61,Guangdong,Shenzhen
深圳星河苏活购物公园店,深圳市,"福田区, CocoPark首层L1S-001号铺, 福华三路",114.05,22.53,Guangdong,Shenzhen
深圳天虹广场店,深圳市,"福田区, 星河国际花园裙楼一楼1300号, 南山区高新区中区科研路9号101-A单元",114.05,22.53,Guangdong,Shenzhen
深圳比克大厦分店,深圳市,"深圳市, 南山区高新区中区科研路9号比克大厦第1层, 深圳市罗湖区建设路3018号",113.93,22.54,Guangdong,Shenzhen
深圳东门1234店,深圳市,"罗湖区, 1234 space四楼L407号商铺, 车公庙站深南大道南侧地下",114.12,22.54,Guangdong,Shenzhen
深圳丰盛町店,深圳市,"福田区, 丰盛町地下阳光街第B区负一层B-007,009, 011商铺, 深南中路",114.02,22.54,Guangdong,Shenzhen
